n_poi,n_run,n_epoch,accuracy,precision,recall,f1
5,2,5,0.73,0.15625,1.0,0.2702702702702703
5,2,6,0.46,0.0,0.0,0.0
5,2,7,0.6,0.1111111111111111,1.0,0.19999999999999998
5,2,8,0.75,0.16666666666666666,1.0,0.2857142857142857
5,2,9,0.57,0.10416666666666667,1.0,0.18867924528301885
5,2,10,0.75,0.16666666666666666,1.0,0.2857142857142857
5,2,11,0.56,0.10204081632653061,1.0,0.1851851851851852
5,2,12,0.57,0.0,0.0,0.0
5,2,13,0.63,0.11904761904761904,1.0,0.21276595744680848
5,2,14,0.58,0.10638297872340426,1.0,0.1923076923076923
5,2,15,0.57,0.10416666666666667,1.0,0.18867924528301885
5,2,16,0.8,0.2,1.0,0.33333333333333337
5,2,17,0.56,0.10204081632653061,1.0,0.1851851851851852
5,2,18,0.47,0.0,0.0,0.0
5,2,19,0.64,0.0,0.0,0.0
5,2,20,0.61,0.11363636363636363,1.0,0.20408163265306123
5,2,21,0.51,0.0,0.0,0.0
5,2,22,0.58,0.10638297872340426,1.0,0.1923076923076923
5,2,23,0.61,0.11363636363636363,1.0,0.20408163265306123
5,2,24,0.64,0.12195121951219512,1.0,0.21739130434782605
5,3,0,0.81,0.20833333333333334,1.0,0.3448275862068966
5,3,1,0.59,0.10869565217391304,1.0,0.19607843137254902
5,3,2,0.56,0.10204081632653061,1.0,0.1851851851851852
5,3,3,0.56,0.0,0.0,0.0
5,3,4,0.49,0.0,0.0,0.0
5,3,5,0.45,0.0,0.0,0.0
5,3,6,0.49,0.0,0.0,0.0
5,3,7,0.53,0.0,0.0,0.0
5,3,8,0.51,0.0,0.0,0.0
5,3,9,0.56,0.0,0.0,0.0
5,3,10,0.62,0.11627906976744186,1.0,0.20833333333333334
5,3,11,0.58,0.10638297872340426,1.0,0.1923076923076923
5,3,12,0.61,0.11363636363636363,1.0,0.20408163265306123
5,3,13,0.52,0.0,0.0,0.0
5,3,14,0.53,0.0,0.0,0.0
5,3,15,0.51,0.0,0.0,0.0
5,3,16,0.6,0.1111111111111111,1.0,0.19999999999999998
5,3,17,0.59,0.0,0.0,0.0
5,3,18,0.47,0.0,0.0,0.0
5,3,19,0.64,0.0,0.0,0.0
5,3,20,0.52,0.0,0.0,0.0
5,3,21,0.64,0.12195121951219512,1.0,0.21739130434782605
5,3,22,0.72,0.15151515151515152,1.0,0.2631578947368421
5,3,23,0.62,0.0,0.0,0.0
5,3,24,0.6,0.1111111111111111,1.0,0.19999999999999998
5,4,0,0.69,0.1388888888888889,1.0,0.24390243902439027
5,4,1,0.7,0.14285714285714285,1.0,0.25
5,4,2,0.67,0.13157894736842105,1.0,0.23255813953488372
5,4,3,0.6,0.1111111111111111,1.0,0.19999999999999998
5,4,4,0.61,0.11363636363636363,1.0,0.20408163265306123
5,4,5,0.47,0.0,0.0,0.0
5,4,6,0.47,0.0,0.0,0.0
5,4,7,0.72,0.15151515151515152,1.0,0.2631578947368421
5,4,8,0.49,0.0,0.0,0.0
5,4,9,0.45,0.0,0.0,0.0
5,4,10,0.46,0.0,0.0,0.0
5,4,11,0.51,0.0,0.0,0.0
5,4,12,0.63,0.11904761904761904,1.0,0.21276595744680848
5,4,13,0.45,0.0,0.0,0.0
5,4,14,0.47,0.0,0.0,0.0
5,4,15,0.53,0.0,0.0,0.0
5,4,16,0.6,0.1111111111111111,1.0,0.19999999999999998
5,4,17,0.52,0.0,0.0,0.0
5,4,18,0.5,0.0,0.0,0.0
5,4,19,0.62,0.0,0.0,0.0
5,4,20,0.63,0.11904761904761904,1.0,0.21276595744680848
5,4,21,0.51,0.0,0.0,0.0
5,4,22,0.58,0.10638297872340426,1.0,0.1923076923076923
5,4,23,0.53,0.0,0.0,0.0
5,4,24,0.57,0.10416666666666667,1.0,0.18867924528301885
5,5,0,0.85,0.25,1.0,0.4
5,5,1,0.58,0.10638297872340426,1.0,0.1923076923076923
5,5,2,0.64,0.12195121951219512,1.0,0.21739130434782605
5,5,3,0.69,0.1388888888888889,1.0,0.24390243902439027
5,5,4,0.67,0.13157894736842105,1.0,0.23255813953488372
5,5,5,0.58,0.10638297872340426,1.0,0.1923076923076923
5,5,6,0.59,0.10869565217391304,1.0,0.19607843137254902
5,5,7,0.56,0.10204081632653061,1.0,0.1851851851851852
5,5,8,0.51,0.0,0.0,0.0
5,5,9,0.66,0.1282051282051282,1.0,0.22727272727272727
5,5,10,0.58,0.10638297872340426,1.0,0.1923076923076923
5,5,11,0.69,0.1388888888888889,1.0,0.24390243902439027
5,5,12,0.48,0.0,0.0,0.0
5,5,13,0.56,0.0,0.0,0.0
5,5,14,0.64,0.12195121951219512,1.0,0.21739130434782605
5,5,15,0.57,0.10416666666666667,1.0,0.18867924528301885
5,5,16,0.45,0.0,0.0,0.0
5,5,17,0.56,0.10204081632653061,1.0,0.1851851851851852
5,5,18,0.52,0.0,0.0,0.0
5,5,19,0.69,0.0,0.0,0.0
5,5,20,0.65,0.125,1.0,0.2222222222222222
5,5,21,0.65,0.125,1.0,0.2222222222222222
5,5,22,0.56,0.10204081632653061,1.0,0.1851851851851852
5,5,23,0.56,0.0,0.0,0.0
5,5,24,0.76,0.1724137931034483,1.0,0.29411764705882354
5,6,0,0.8,0.2,1.0,0.33333333333333337
5,6,1,0.81,0.20833333333333334,1.0,0.3448275862068966
5,6,2,0.48,0.0,0.0,0.0
5,6,3,0.6,0.1111111111111111,1.0,0.19999999999999998
5,6,4,0.75,0.16666666666666666,1.0,0.2857142857142857
5,6,5,0.67,0.13157894736842105,1.0,0.23255813953488372
5,6,6,0.49,0.0,0.0,0.0
5,6,7,0.72,0.15151515151515152,1.0,0.2631578947368421
5,6,8,0.66,0.1282051282051282,1.0,0.22727272727272727
5,6,9,0.59,0.10869565217391304,1.0,0.19607843137254902
5,6,10,0.64,0.12195121951219512,1.0,0.21739130434782605
5,6,11,0.65,0.125,1.0,0.2222222222222222
5,6,12,0.74,0.16129032258064516,1.0,0.27777777777777773
5,6,13,0.63,0.11904761904761904,1.0,0.21276595744680848
5,6,14,0.63,0.11904761904761904,1.0,0.21276595744680848
5,6,15,0.5,0.0,0.0,0.0
5,6,16,0.69,0.1388888888888889,1.0,0.24390243902439027
5,6,17,0.64,0.12195121951219512,1.0,0.21739130434782605
5,6,18,0.58,0.10638297872340426,1.0,0.1923076923076923
5,6,19,0.55,0.0,0.0,0.0
5,6,20,0.5,0.0,0.0,0.0
5,6,21,0.53,0.0,0.0,0.0
5,6,22,0.57,0.10416666666666667,1.0,0.18867924528301885
5,6,23,0.48,0.0,0.0,0.0
5,6,24,0.59,0.10869565217391304,1.0,0.19607843137254902
5,7,0,0.83,0.22727272727272727,1.0,0.37037037037037035
5,7,1,0.56,0.10204081632653061,1.0,0.1851851851851852
5,7,2,0.57,0.10416666666666667,1.0,0.18867924528301885
5,7,3,0.63,0.11904761904761904,1.0,0.21276595744680848
5,7,4,0.64,0.12195121951219512,1.0,0.21739130434782605
5,7,5,0.64,0.12195121951219512,1.0,0.21739130434782605
5,7,6,0.57,0.10416666666666667,1.0,0.18867924528301885
5,7,7,0.62,0.11627906976744186,1.0,0.20833333333333334
5,7,8,0.57,0.0,0.0,0.0
5,7,9,0.59,0.10869565217391304,1.0,0.19607843137254902
5,7,10,0.47,0.0,0.0,0.0
5,7,11,0.65,0.125,1.0,0.2222222222222222
5,7,12,0.59,0.10869565217391304,1.0,0.19607843137254902
5,7,13,0.58,0.10638297872340426,1.0,0.1923076923076923
5,7,14,0.47,0.0,0.0,0.0
5,7,15,0.53,0.0,0.0,0.0
5,7,16,0.63,0.11904761904761904,1.0,0.21276595744680848
5,7,17,0.67,0.13157894736842105,1.0,0.23255813953488372
5,7,18,0.53,0.0,0.0,0.0
5,7,19,0.57,0.10416666666666667,1.0,0.18867924528301885
5,7,20,0.53,0.0,0.0,0.0
5,7,21,0.57,0.10416666666666667,1.0,0.18867924528301885
5,7,22,0.47,0.0,0.0,0.0
5,7,23,0.6,0.0,0.0,0.0
5,7,24,0.45,0.0,0.0,0.0
5,8,0,0.72,0.15151515151515152,1.0,0.2631578947368421
5,8,1,0.72,0.15151515151515152,1.0,0.2631578947368421
5,8,2,0.62,0.11627906976744186,1.0,0.20833333333333334
5,8,3,0.71,0.14705882352941177,1.0,0.25641025641025644
5,8,4,0.47,0.0,0.0,0.0
5,8,5,0.45,0.0,0.0,0.0
5,8,6,0.68,0.13513513513513514,1.0,0.2380952380952381
5,8,7,0.5,0.0,0.0,0.0
5,8,8,0.61,0.11363636363636363,1.0,0.20408163265306123
5,8,9,0.47,0.0,0.0,0.0
5,8,10,0.59,0.10869565217391304,1.0,0.19607843137254902
5,8,11,0.6,0.0,0.0,0.0
5,8,12,0.59,0.0,0.0,0.0
5,8,13,0.53,0.0,0.0,0.0
5,8,14,0.55,0.0,0.0,0.0
5,8,15,0.57,0.10416666666666667,1.0,0.18867924528301885
5,8,16,0.57,0.0,0.0,0.0
5,8,17,0.57,0.0,0.0,0.0
5,8,18,0.52,0.0,0.0,0.0
5,8,19,0.55,0.0,0.0,0.0
5,8,20,0.54,0.0,0.0,0.0
5,8,21,0.69,0.1388888888888889,1.0,0.24390243902439027
5,8,22,0.59,0.10869565217391304,1.0,0.19607843137254902
5,8,23,0.67,0.0,0.0,0.0
5,8,24,0.48,0.0,0.0,0.0
5,9,0,0.8,0.2,1.0,0.33333333333333337
5,9,1,0.8,0.2,1.0,0.33333333333333337
5,9,2,0.45,0.0,0.0,0.0
5,9,3,0.59,0.10869565217391304,1.0,0.19607843137254902
5,9,4,0.65,0.125,1.0,0.2222222222222222
5,9,5,0.61,0.11363636363636363,1.0,0.20408163265306123
5,9,6,0.67,0.13157894736842105,1.0,0.23255813953488372
5,9,7,0.48,0.0,0.0,0.0
5,9,8,0.56,0.10204081632653061,1.0,0.1851851851851852
5,9,9,0.6,0.1111111111111111,1.0,0.19999999999999998
5,9,10,0.59,0.10869565217391304,1.0,0.19607843137254902
5,9,11,0.61,0.11363636363636363,1.0,0.20408163265306123
5,9,12,0.61,0.11363636363636363,1.0,0.20408163265306123
5,9,13,0.45,0.0,0.0,0.0
5,9,14,0.57,0.10416666666666667,1.0,0.18867924528301885
5,9,15,0.56,0.0,0.0,0.0
5,9,16,0.48,0.0,0.0,0.0
5,9,17,0.57,0.10416666666666667,1.0,0.18867924528301885
5,9,18,0.47,0.0,0.0,0.0
5,9,19,0.51,0.0,0.0,0.0
5,9,20,0.63,0.0,0.0,0.0
5,9,21,0.56,0.10204081632653061,1.0,0.1851851851851852
5,9,22,0.72,0.15151515151515152,1.0,0.2631578947368421
5,9,23,0.56,0.10204081632653061,1.0,0.1851851851851852
5,9,24,0.64,0.12195121951219512,1.0,0.21739130434782605
10,0,0,0.72,0.2631578947368421,1.0,0.4166666666666667
10,0,1,0.42,0.0,0.0,0.0
10,0,2,0.75,0.2727272727272727,0.9,0.41860465116279066
10,0,3,0.62,0.20833333333333334,1.0,0.3448275862068966
10,0,4,0.67,0.23255813953488372,1.0,0.37735849056603776
10,0,5,0.71,0.2564102564102564,1.0,0.4081632653061224
10,0,6,0.77,0.30303030303030304,1.0,0.4651162790697675
10,0,7,0.47,0.0,0.0,0.0
10,0,8,0.77,0.30303030303030304,1.0,0.4651162790697675
10,0,9,0.63,0.2127659574468085,1.0,0.3508771929824561
10,0,10,0.66,0.22727272727272727,1.0,0.37037037037037035
10,0,11,0.44,0.0,0.0,0.0
10,0,12,0.61,0.20408163265306123,1.0,0.3389830508474576
10,0,13,0.66,0.22727272727272727,1.0,0.37037037037037035
10,0,14,0.68,0.23809523809523808,1.0,0.3846153846153846
10,0,15,0.43,0.0,0.0,0.0
10,0,16,0.47,0.0,0.0,0.0
10,0,17,0.43,0.0,0.0,0.0
10,0,18,0.42,0.0,0.0,0.0
10,0,19,0.64,0.21739130434782608,1.0,0.3571428571428571
10,0,20,0.65,0.2222222222222222,1.0,0.3636363636363636
10,0,21,0.61,0.20408163265306123,1.0,0.3389830508474576
10,0,22,0.74,0.2647058823529412,0.9,0.40909090909090906
10,0,23,0.73,0.2702702702702703,1.0,0.4255319148936171
10,0,24,0.42,0.0,0.0,0.0
10,1,0,0.97,0.7692307692307693,1.0,0.8695652173913044
10,1,1,0.72,0.2631578947368421,1.0,0.4166666666666667
10,1,2,0.74,0.2777777777777778,1.0,0.4347826086956522
10,1,3,0.83,0.37037037037037035,1.0,0.5405405405405406
10,1,4,0.75,0.2857142857142857,1.0,0.4444444444444445
10,1,5,0.69,0.24390243902439024,1.0,0.39215686274509803
10,1,6,0.67,0.23255813953488372,1.0,0.37735849056603776
10,1,7,0.41,0.0,0.0,0.0
10,1,8,0.75,0.2857142857142857,1.0,0.4444444444444445
10,1,9,0.64,0.21739130434782608,1.0,0.3571428571428571
10,1,10,0.61,0.20408163265306123,1.0,0.3389830508474576
10,1,11,0.61,0.20408163265306123,1.0,0.3389830508474576
10,1,12,0.4,0.0,0.0,0.0
10,1,13,0.61,0.20408163265306123,1.0,0.3389830508474576
10,1,14,0.79,0.3225806451612903,1.0,0.4878048780487805
10,1,15,0.62,0.20833333333333334,1.0,0.3448275862068966
10,1,16,0.82,0.35714285714285715,1.0,0.5263157894736842
10,1,17,0.46,0.0,0.0,0.0
10,1,18,0.45,0.0,0.0,0.0
10,1,19,0.43,0.0,0.0,0.0
10,1,20,0.42,0.0,0.0,0.0
10,1,21,0.51,0.0,0.0,0.0
10,1,22,0.54,0.0,0.0,0.0
10,1,23,0.62,0.20833333333333334,1.0,0.3448275862068966
10,1,24,0.48,0.0,0.0,0.0
10,2,0,0.97,0.7692307692307693,1.0,0.8695652173913044
10,2,1,0.77,0.30303030303030304,1.0,0.4651162790697675
10,2,2,0.7,0.25,1.0,0.4
10,2,3,0.69,0.24390243902439024,1.0,0.39215686274509803
10,2,4,0.63,0.2127659574468085,1.0,0.3508771929824561
10,2,5,0.65,0.2222222222222222,1.0,0.3636363636363636
10,2,6,0.84,0.38461538461538464,1.0,0.5555555555555556
10,2,7,0.66,0.22727272727272727,1.0,0.37037037037037035
10,2,8,0.65,0.2222222222222222,1.0,0.3636363636363636
10,2,9,0.81,0.3448275862068966,1.0,0.5128205128205129
10,2,10,0.76,0.29411764705882354,1.0,0.45454545454545453
10,2,11,0.67,0.23255813953488372,1.0,0.37735849056603776
10,2,12,0.67,0.23255813953488372,1.0,0.37735849056603776
10,2,13,0.67,0.23255813953488372,1.0,0.37735849056603776
10,2,14,0.7,0.25,1.0,0.4
10,2,15,0.43,0.0,0.0,0.0
10,2,16,0.68,0.23809523809523808,1.0,0.3846153846153846
10,2,17,0.49,0.0,0.0,0.0
10,2,18,0.53,0.0,0.0,0.0
10,2,19,0.4,0.0,0.0,0.0
10,2,20,0.69,0.24390243902439024,1.0,0.39215686274509803
10,2,21,0.7,0.25,1.0,0.4
10,2,22,0.71,0.2564102564102564,1.0,0.4081632653061224
10,2,23,0.74,0.2777777777777778,1.0,0.4347826086956522
10,2,24,0.82,0.35714285714285715,1.0,0.5263157894736842
10,3,0,0.96,0.7142857142857143,1.0,0.8333333333333333
10,3,1,0.76,0.29411764705882354,1.0,0.45454545454545453
10,3,2,0.68,0.21052631578947367,0.8,0.3333333333333333
10,3,3,0.69,0.21621621621621623,0.8,0.3404255319148936
10,3,4,0.61,0.19148936170212766,0.9,0.3157894736842105
10,3,5,0.7,0.25,1.0,0.4
10,3,6,0.73,0.2571428571428571,0.9,0.39999999999999997
10,3,7,0.72,0.25,0.9,0.391304347826087
10,3,8,0.65,0.2222222222222222,1.0,0.3636363636363636
10,3,9,0.66,0.21428571428571427,0.9,0.3461538461538461
10,3,10,0.45,0.0,0.0,0.0
10,3,11,0.66,0.2,0.8,0.32000000000000006
10,3,12,0.63,0.2127659574468085,1.0,0.3508771929824561
10,3,13,0.48,0.0,0.0,0.0
10,3,14,0.4,0.0,0.0,0.0
10,3,15,0.61,0.20408163265306123,1.0,0.3389830508474576
10,3,16,0.82,0.34615384615384615,0.9,0.5
10,3,17,0.67,0.23255813953488372,1.0,0.37735849056603776
10,3,18,0.67,0.23255813953488372,1.0,0.37735849056603776
10,3,19,0.82,0.34615384615384615,0.9,0.5
10,3,20,0.43,0.0,0.0,0.0
10,3,21,0.75,0.2857142857142857,1.0,0.4444444444444445
10,3,22,0.45,0.0,0.0,0.0
10,3,23,0.63,0.2127659574468085,1.0,0.3508771929824561
10,3,24,0.68,0.23809523809523808,1.0,0.3846153846153846
10,4,0,0.81,0.3448275862068966,1.0,0.5128205128205129
10,4,1,0.7,0.25,1.0,0.4
10,4,2,0.68,0.23809523809523808,1.0,0.3846153846153846
10,4,3,0.4,0.0,0.0,0.0
10,4,4,0.42,0.0,0.0,0.0
10,4,5,0.66,0.21428571428571427,0.9,0.3461538461538461
10,4,6,0.42,0.0,0.0,0.0
10,4,7,0.61,0.20408163265306123,1.0,0.3389830508474576
10,4,8,0.48,0.0,0.0,0.0
10,4,9,0.8,0.3333333333333333,1.0,0.5
10,4,10,0.66,0.22727272727272727,1.0,0.37037037037037035
10,4,11,0.45,0.0,0.0,0.0
10,4,12,0.45,0.0,0.0,0.0
10,4,13,0.47,0.0,0.0,0.0
10,4,14,0.75,0.2857142857142857,1.0,0.4444444444444445
10,4,15,0.7,0.25,1.0,0.4
10,4,16,0.48,0.0,0.0,0.0
10,4,17,0.63,0.2127659574468085,1.0,0.3508771929824561
10,4,18,0.47,0.0,0.0,0.0
10,4,19,0.4,0.0,0.0,0.0
10,4,20,0.46,0.0,0.0,0.0
10,4,21,0.61,0.20408163265306123,1.0,0.3389830508474576
10,4,22,0.55,0.0,0.0,0.0
10,4,23,0.61,0.20408163265306123,1.0,0.3389830508474576
10,4,24,0.62,0.20833333333333334,1.0,0.3448275862068966
10,5,0,0.89,0.47368421052631576,0.9,0.6206896551724138
10,5,1,0.65,0.20930232558139536,0.9,0.339622641509434
10,5,2,0.41,0.0,0.0,0.0
10,5,3,0.67,0.23255813953488372,1.0,0.37735849056603776
10,5,4,0.61,0.20408163265306123,1.0,0.3389830508474576
10,5,5,0.67,0.23255813953488372,1.0,0.37735849056603776
10,5,6,0.75,0.2857142857142857,1.0,0.4444444444444445
10,5,7,0.41,0.0,0.0,0.0
10,5,8,0.67,0.23255813953488372,1.0,0.37735849056603776
10,5,9,0.71,0.2564102564102564,1.0,0.4081632653061224
10,5,10,0.68,0.23809523809523808,1.0,0.3846153846153846
10,5,11,0.73,0.2702702702702703,1.0,0.4255319148936171
10,5,12,0.72,0.2631578947368421,1.0,0.4166666666666667
10,5,13,0.64,0.21739130434782608,1.0,0.3571428571428571
10,5,14,0.83,0.37037037037037035,1.0,0.5405405405405406
10,5,15,0.67,0.23255813953488372,1.0,0.37735849056603776
10,5,16,0.41,0.0,0.0,0.0
10,5,17,0.64,0.21739130434782608,1.0,0.3571428571428571
10,5,18,0.42,0.0,0.0,0.0
10,5,19,0.46,0.0,0.0,0.0
10,5,20,0.64,0.21739130434782608,1.0,0.3571428571428571
10,5,21,0.47,0.0,0.0,0.0
10,5,22,0.7,0.25,1.0,0.4
10,5,23,0.44,0.0,0.0,0.0
10,5,24,0.63,0.2127659574468085,1.0,0.3508771929824561
10,6,0,0.83,0.37037037037037035,1.0,0.5405405405405406
10,6,1,0.8,0.32142857142857145,0.9,0.4736842105263158
10,6,2,0.77,0.2903225806451613,0.9,0.4390243902439024
10,6,3,0.72,0.25,0.9,0.391304347826087
10,6,4,0.67,0.21951219512195122,0.9,0.3529411764705882
10,6,5,0.44,0.020833333333333332,0.1,0.034482758620689655
10,6,6,0.63,0.18604651162790697,0.8,0.3018867924528302
10,6,7,0.63,0.2,0.9,0.32727272727272727
10,6,8,0.69,0.24390243902439024,1.0,0.39215686274509803
10,6,9,0.74,0.2777777777777778,1.0,0.4347826086956522
10,6,10,0.64,0.21739130434782608,1.0,0.3571428571428571
10,6,11,0.44,0.0,0.0,0.0
10,6,12,0.62,0.20833333333333334,1.0,0.3448275862068966
10,6,13,0.55,0.0,0.0,0.0
10,6,14,0.7,0.2222222222222222,0.8,0.3478260869565218
10,6,15,0.7,0.23684210526315788,0.9,0.375
10,6,16,0.61,0.20408163265306123,1.0,0.3389830508474576
10,6,17,0.67,0.23255813953488372,1.0,0.37735849056603776
10,6,18,0.44,0.0,0.0,0.0
10,6,19,0.46,0.0,0.0,0.0
10,6,20,0.42,0.0,0.0,0.0
10,6,21,0.42,0.02,0.1,0.03333333333333333
10,6,22,0.68,0.225,0.9,0.36000000000000004
10,6,23,0.43,0.0,0.0,0.0
10,6,24,0.73,0.2702702702702703,1.0,0.4255319148936171
10,7,0,0.87,0.43478260869565216,1.0,0.6060606060606061
10,7,1,0.65,0.2222222222222222,1.0,0.3636363636363636
10,7,2,0.72,0.2631578947368421,1.0,0.4166666666666667
10,7,3,0.67,0.23255813953488372,1.0,0.37735849056603776
10,7,4,0.73,0.2702702702702703,1.0,0.4255319148936171
10,7,5,0.69,0.24390243902439024,1.0,0.39215686274509803
10,7,6,0.65,0.2222222222222222,1.0,0.3636363636363636
10,7,7,0.41,0.0,0.0,0.0
10,7,8,0.61,0.20408163265306123,1.0,0.3389830508474576
10,7,9,0.75,0.2857142857142857,1.0,0.4444444444444445
10,7,10,0.49,0.0,0.0,0.0
10,7,11,0.43,0.0,0.0,0.0
10,7,12,0.45,0.0,0.0,0.0
10,7,13,0.68,0.23809523809523808,1.0,0.3846153846153846
10,7,14,0.43,0.0,0.0,0.0
10,7,15,0.76,0.29411764705882354,1.0,0.45454545454545453
10,7,16,0.7,0.25,1.0,0.4
10,7,17,0.67,0.23255813953488372,1.0,0.37735849056603776
10,7,18,0.62,0.20833333333333334,1.0,0.3448275862068966
10,7,19,0.67,0.23255813953488372,1.0,0.37735849056603776
10,7,20,0.51,0.0,0.0,0.0
10,7,21,0.66,0.22727272727272727,1.0,0.37037037037037035
10,7,22,0.7,0.25,1.0,0.4
10,7,23,0.73,0.2702702702702703,1.0,0.4255319148936171
10,7,24,0.72,0.2631578947368421,1.0,0.4166666666666667
10,8,0,0.83,0.37037037037037035,1.0,0.5405405405405406
10,8,1,0.75,0.2857142857142857,1.0,0.4444444444444445
10,8,2,0.71,0.24324324324324326,0.9,0.3829787234042553
10,8,3,0.64,0.21739130434782608,1.0,0.3571428571428571
10,8,4,0.73,0.2702702702702703,1.0,0.4255319148936171
10,8,5,0.78,0.3125,1.0,0.47619047619047616
10,8,6,0.76,0.29411764705882354,1.0,0.45454545454545453
10,8,7,0.72,0.2631578947368421,1.0,0.4166666666666667
10,8,8,0.46,0.0,0.0,0.0
10,8,9,0.7,0.25,1.0,0.4
10,8,10,0.65,0.2222222222222222,1.0,0.3636363636363636
10,8,11,0.65,0.2222222222222222,1.0,0.3636363636363636
10,8,12,0.62,0.20833333333333334,1.0,0.3448275862068966
10,8,13,0.52,0.0,0.0,0.0
10,8,14,0.67,0.23255813953488372,1.0,0.37735849056603776
10,8,15,0.4,0.0,0.0,0.0
10,8,16,0.69,0.24390243902439024,1.0,0.39215686274509803
10,8,17,0.45,0.0,0.0,0.0
10,8,18,0.61,0.20408163265306123,1.0,0.3389830508474576
10,8,19,0.77,0.30303030303030304,1.0,0.4651162790697675
10,8,20,0.78,0.3,0.9,0.45000000000000007
10,8,21,0.62,0.20833333333333334,1.0,0.3448275862068966
10,8,22,0.5,0.0,0.0,0.0
10,8,23,0.63,0.2127659574468085,1.0,0.3508771929824561
10,8,24,0.41,0.0,0.0,0.0
10,9,0,0.81,0.3448275862068966,1.0,0.5128205128205129
10,9,1,0.86,0.4090909090909091,0.9,0.5625000000000001
10,9,2,0.72,0.2631578947368421,1.0,0.4166666666666667
10,9,3,0.78,0.3125,1.0,0.47619047619047616
10,9,4,0.86,0.4166666666666667,1.0,0.5882352941176471
10,9,5,0.84,0.38461538461538464,1.0,0.5555555555555556
10,9,6,0.74,0.2777777777777778,1.0,0.4347826086956522
10,9,7,0.68,0.23809523809523808,1.0,0.3846153846153846
10,9,8,0.71,0.2564102564102564,1.0,0.4081632653061224
10,9,9,0.44,0.0,0.0,0.0
10,9,10,0.79,0.3225806451612903,1.0,0.4878048780487805
10,9,11,0.7,0.25,1.0,0.4
10,9,12,0.61,0.20408163265306123,1.0,0.3389830508474576
10,9,13,0.43,0.0,0.0,0.0
10,9,14,0.73,0.2702702702702703,1.0,0.4255319148936171
10,9,15,0.52,0.0,0.0,0.0
10,9,16,0.85,0.4,1.0,0.5714285714285715
10,9,17,0.73,0.2702702702702703,1.0,0.4255319148936171
10,9,18,0.72,0.2631578947368421,1.0,0.4166666666666667
10,9,19,0.61,0.20408163265306123,1.0,0.3389830508474576
10,9,20,0.63,0.0,0.0,0.0
10,9,21,0.75,0.2857142857142857,1.0,0.4444444444444445
